time,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last
78269,12.6426,11.3184,12.4523,149.74,12.4688,4.34,11.93800612,11.3965,12.4552,12.4552
78270,12.6426,11.3184,12.4522,200.0,12.4688,4.34,11.93800612,11.3965,12.4552,12.4552
78271,12.6426,11.3184,12.4501,23.68,12.4673,3.01,11.93800761,11.3965,12.4522,12.4522
78272,12.6426,11.3184,12.4501,23.68,12.466,3.01,11.93800761,11.3965,12.4522,12.4522
78274,12.6426,11.3184,12.4501,23.68,12.4648,3.01,11.93800761,11.3965,12.4522,12.4522
78275,12.6426,11.3184,12.4501,23.68,12.4642,3.01,11.93800761,11.3965,12.4522,12.4522
78276,12.6426,11.3184,12.4501,23.68,12.4642,3.01,11.93800761,11.3965,12.4522,12.4522
78277,12.6426,11.3184,12.4501,23.68,12.4642,3.01,11.93800761,11.3965,12.4522,12.4522
78279,12.6426,11.3184,12.4502,308.12,12.465,3.01,11.93806614,11.3956,12.4522,12.4522
78280,12.6426,11.3184,12.4503,0.83,12.4646,2.18,11.93806643,11.3946,12.465,12.465
78281,12.6426,11.3184,12.4502,0.83,12.4646,2.18,11.93806643,11.3946,12.465,12.465
78282,12.6426,11.3184,12.4504,0.83,12.4646,2.18,11.93806643,11.3946,12.465,12.465
78284,12.6426,11.3184,12.4504,0.83,12.4646,2.18,11.93806643,11.3946,12.465,12.465
78285,12.6426,11.3184,12.4502,0.83,12.4638,61.46,11.93806643,11.3946,12.465,12.465
78286,12.6426,11.3184,12.4501,0.83,12.4631,2.18,11.93806643,11.3946,12.465,12.465
78287,12.6426,11.3184,12.4501,0.83,12.4631,2.18,11.93806643,11.3946,12.465,12.465
78288,12.6426,11.3184,12.4505,0.83,12.4685,59.63,11.93808939,11.3956,12.465,12.465
78290,12.6426,11.3184,12.4506,308.12,12.4674,59.32,11.93808939,11.3956,12.465,12.465
78291,12.6426,11.3184,12.4577,35.43,12.4674,59.32,11.93808998,11.3956,12.4577,12.4577
78292,12.6426,11.3184,12.4552,25.48,12.4674,59.32,11.93808998,11.3956,12.4577,12.4577
78293,12.6426,11.3184,12.4552,25.48,12.4687,60.19,11.93808998,11.3956,12.4577,12.4577
78294,12.6426,11.3184,12.4628,0.01,12.4687,60.19,11.93809443,11.3956,12.4628,12.4628
78296,12.6426,11.3184,12.4615,23.88,12.4684,58.7,11.9380946,11.3956,12.4615,12.4615
78297,12.6426,11.3184,12.4615,23.88,12.4684,58.7,11.9380946,11.3956,12.4615,12.4615
78298,12.6426,11.3184,12.4615,23.88,12.4684,58.7,11.9380946,11.3956,12.4615,12.4615
78299,12.6426,11.3184,12.4558,154.93,12.4684,58.7,11.93810264,11.3911,12.4558,12.4558
78300,12.6426,11.3184,12.4558,154.93,12.4684,58.7,11.93810264,11.3911,12.4558,12.4558
78302,12.6426,11.3184,12.4559,0.84,12.4681,2.18,11.93811219,11.3911,12.4558,12.4558
78303,12.6426,11.3184,12.4562,2.43,12.4724,58.24,11.93811989,11.3919,12.4681,12.4681
78304,12.6426,11.3184,12.4553,2.43,12.4714,63.09,11.93811989,11.3919,12.4681,12.4681
78305,12.6426,11.3184,12.4553,2.43,12.4694,62.82,11.93811989,11.3919,12.4681,12.4681
78306,12.6426,11.3184,12.4553,2.43,12.4685,59.0,11.93811989,11.3919,12.4681,12.4681
78307,12.6426,11.3184,12.4552,15.99,12.468,3.01,11.93812387,11.3909,12.4552,12.4552
78309,12.6426,11.3184,12.4552,15.99,12.468,3.01,11.93812387,11.3909,12.4552,12.4552
78310,12.6426,11.3184,12.4552,15.99,12.467,3.01,11.93812387,11.3909,12.4552,12.4552
78311,12.6426,11.3184,12.4552,15.99,12.4661,3.01,11.93812387,11.3909,12.4552,12.4552
78312,12.6426,11.3184,12.4552,15.99,12.4656,3.01,11.93812387,11.3909,12.4552,12.4552
78313,12.6426,11.3184,12.4552,15.99,12.4656,3.01,11.93812387,11.3909,12.4552,12.4552
78314,12.6426,11.3184,12.456,54.37,12.466,16.94,11.93813228,11.3909,12.466,12.466
78316,12.6426,11.3184,12.4569,54.37,12.4686,31.2,11.93813228,11.3909,12.466,12.466
78317,12.6426,11.3184,12.457,3.01,12.4686,31.2,11.93813228,11.3909,12.466,12.466
78318,12.6426,11.3184,12.4586,3.01,12.4714,4.72,11.93813846,11.3909,12.4687,12.4687
78319,12.6426,11.3184,12.4609,3.01,12.473,27.73,11.93815079,11.3909,12.473,12.473
78320,12.6426,11.3184,12.4613,3.01,12.473,27.73,11.93815079,11.3909,12.473,12.473
78322,12.6426,11.3184,12.4617,3.01,12.473,27.73,11.93815079,11.3909,12.473,12.473
78323,12.6426,11.3184,12.4621,3.01,12.473,27.73,11.93815079,11.3909,12.473,12.473
78324,12.6426,11.3184,12.4621,3.01,12.473,26.47,11.93815093,11.3909,12.473,12.473
78325,12.6426,11.3184,12.4704,40.91,12.4769,180.0,11.93817235,11.3909,12.4731,12.4731
78326,12.6426,11.3184,12.4636,33.33,12.4704,3.01,11.93818791,11.3909,12.4637,12.4637
78327,12.6426,11.3184,12.463,562.06,12.4704,3.01,11.93819512,11.3909,12.463,12.463
78329,12.6426,11.3184,12.4631,3.01,12.4705,39.31,11.9382036,11.3909,12.4705,12.4705
78330,12.6426,11.3184,12.4638,3.01,12.4766,58.95,11.93821892,11.3909,12.4695,12.4695
78331,12.6426,11.3184,12.4713,38.67,12.4765,0.88,11.93821892,11.3909,12.4695,12.4695
78333,12.6426,11.3184,12.4714,27.82,12.4765,0.88,11.93821892,11.3909,12.4695,12.4695
78334,12.6426,11.3184,12.4716,3.01,12.4805,0.9,11.93821902,11.3909,12.4797,12.4797
78335,12.6426,11.3184,12.4714,55.64,12.4804,3.01,11.93821938,11.3909,12.4715,12.4715
78337,12.6426,11.3184,12.4715,2.5,12.4804,3.01,11.93821938,11.3909,12.4715,12.4715
78338,12.6426,11.3184,12.4716,27.82,12.4804,3.01,11.93821938,11.3909,12.4715,12.4715
78339,12.6426,11.3184,12.4499,18.33,12.4631,58.74,11.93892963,11.391,12.4531,12.4531
78340,12.6426,11.3184,12.4489,19.65,12.461,3.01,11.9389406,11.391,12.4489,12.4489
78342,12.6426,11.3184,12.4389,1049.2,12.4598,61.94,11.93894516,11.391,12.4462,12.4462
78343,12.6426,11.3184,12.439,22.68,12.4591,61.75,11.93894516,11.391,12.4462,12.4462
78344,12.6426,11.3184,12.4391,308.12,12.4577,61.28,11.93894516,11.391,12.4462,12.4462
78345,12.6426,11.3184,12.439,42.68,12.4481,64.36,11.93895909,11.3909,12.4462,12.4462
78346,12.6426,11.3184,12.439,22.68,12.4479,61.36,11.93898177,11.3908,12.4462,12.4462
78347,12.6426,11.3184,12.4401,28.56,12.4476,58.79,11.93900677,11.3889,12.4462,12.4462
78349,12.6426,11.3184,12.439,22.68,12.4472,62.1,11.93900677,11.3889,12.4462,12.4462
78350,12.6426,11.3184,12.4392,28.46,12.4472,62.1,11.93900677,11.3889,12.4462,12.4462
78351,12.6426,11.3184,12.4392,28.46,12.4417,160.0,11.93900677,11.3889,12.4462,12.4462
78352,12.6426,11.3184,12.4392,28.46,12.4415,56.43,11.93900677,11.3889,12.4462,12.4462
78353,12.6426,11.3184,12.4389,1049.2,12.4415,56.43,11.93900686,11.3889,12.4392,12.4392
78354,12.6426,11.3184,12.439,593.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78356,12.6426,11.3184,12.439,3.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78357,12.6426,11.3184,12.439,3.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78358,12.6426,11.3184,12.439,3.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78359,12.6426,11.3184,12.439,3.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78361,12.6426,11.3184,12.439,3.61,12.447,46.65,11.93903492,11.3946,12.4417,12.4417
78362,12.6426,11.3184,12.439,3.61,12.4468,60.85,11.93904435,11.3949,12.4417,12.4417
78363,12.6426,11.3184,12.4444,33.05,12.448,9.43,11.93905455,11.3949,12.4476,12.4476
78364,12.6426,11.3184,12.4487,58.93,12.4599,3.01,11.93909824,11.3947,12.4482,12.4482
78365,12.6426,11.3184,12.4518,12.19,12.4593,27.18,11.93910366,11.3947,12.4518,12.4518
78367,12.6426,11.3184,12.449,59.05,12.4576,27.18,11.93910858,11.3947,12.4517,12.4517
78368,12.6426,11.3184,12.449,59.05,12.4573,3.01,11.93910877,11.3947,12.4517,12.4517
78369,12.6426,11.3184,12.449,59.05,12.4573,3.01,11.93910877,11.3947,12.4517,12.4517
78370,12.6426,11.3184,12.449,58.61,12.457,3.01,11.93911063,11.3889,12.4517,12.4517
78371,12.6426,11.3184,12.449,58.61,12.4567,3.01,11.93911063,11.3889,12.4517,12.4517
78373,12.6426,11.3184,12.449,58.61,12.4567,3.01,11.93911063,11.3889,12.4517,12.4517
78374,12.6426,11.3184,12.449,58.61,12.4565,187.62,11.93911063,11.3889,12.4517,12.4517
78375,12.6426,11.3184,12.4489,25.48,12.4559,3.01,11.93911063,11.3889,12.4517,12.4517
78376,12.6426,11.3184,12.4489,25.48,12.4559,3.01,11.93911063,11.3889,12.4517,12.4517
78378,12.6426,11.3184,12.4489,25.48,12.4554,3.01,11.9391268,11.3914,12.4517,12.4517
78379,12.6426,11.3184,12.4492,58.65,12.4517,3.97,11.9391268,11.3914,12.4517,12.4517
78381,12.6426,11.3184,12.4492,58.65,12.4517,3.97,11.9391268,11.3914,12.4517,12.4517
78382,12.6426,11.3184,12.4491,88.13,12.4517,3.97,11.9391268,11.3914,12.4517,12.4517
78383,12.6426,11.3184,12.4516,28.54,12.4555,174.41,11.93912722,11.3914,12.4517,12.4517
78385,12.6426,11.3184,12.4516,28.54,12.4555,174.41,11.93912722,11.3914,12.4517,12.4517
78386,12.6426,11.3184,12.4491,88.13,12.4554,3.01,11.93912722,11.3914,12.4517,12.4517
78387,12.6426,11.3184,12.4491,88.13,12.4553,3.01,11.93912722,11.3914,12.4517,12.4517
78388,12.6426,11.3184,12.4491,68.13,12.4553,3.01,11.93912933,11.3914,12.4491,12.4491
78389,12.6426,11.3184,12.4491,68.13,12.4553,3.01,11.93912933,11.3914,12.4491,12.4491
78391,12.6426,11.3184,12.4491,68.13,12.4553,3.01,11.93912933,11.3914,12.4491,12.4491
78392,12.6426,11.3184,12.4491,68.13,12.4553,3.01,11.93912933,11.3914,12.4491,12.4491
78393,12.6426,11.3184,12.4508,32.21,12.4553,3.01,11.93912971,11.3907,12.4491,12.4491
78394,12.6426,11.3184,12.4508,32.21,12.4553,3.01,11.93912971,11.3907,12.4491,12.4491
78396,12.6426,11.3184,12.4492,58.64,12.4553,3.01,11.93924288,11.3921,12.4491,12.4491
78397,12.6426,11.3184,12.4492,58.64,12.4553,3.01,11.93924288,11.3921,12.4491,12.4491
78398,12.6426,11.3184,12.4491,68.13,12.4554,2.01,11.9392645,11.3959,12.4536,12.4536
78399,12.6426,11.3184,12.4491,68.13,12.4553,3.01,11.9392645,11.3959,12.4536,12.4536
78400,12.6426,11.3184,12.4489,25.48,12.455,3.01,11.93926822,11.3959,12.4536,12.4536
78401,12.6426,11.3184,12.4491,27.82,12.455,3.01,11.93926822,11.3959,12.4536,12.4536
78403,12.6426,11.3184,12.4491,27.82,12.455,3.01,11.93926822,11.3959,12.4536,12.4536
78404,12.6426,11.3184,12.4491,27.82,12.455,3.01,11.93926822,11.3959,12.4536,12.4536
78405,12.6426,11.3184,12.449,68.63,12.4551,3.01,11.93928511,11.3967,12.4536,12.4536
78406,12.6426,11.3184,12.449,68.63,12.4551,3.01,11.93928511,11.3967,12.4536,12.4536
78407,12.6426,11.3184,12.449,68.63,12.4551,3.01,11.93928511,11.3967,12.4536,12.4536
78409,12.6426,11.3184,12.449,68.63,12.4548,3.01,11.93929513,11.3945,12.4536,12.4536
78410,12.6426,11.3184,12.449,68.63,12.4548,3.01,11.93929513,11.3945,12.4536,12.4536
78411,12.6426,11.3184,12.449,68.63,12.4548,8.01,11.93929598,11.3983,12.4536,12.4536
78412,12.6426,11.3184,12.449,129.78,12.4548,8.01,11.93929598,11.3983,12.4536,12.4536
78413,12.6426,11.3184,12.449,129.78,12.4548,8.01,11.93929598,11.3983,12.4536,12.4536
78414,12.6426,11.3184,12.4467,9.32,12.4545,59.04,11.93931608,11.3983,12.4489,12.4489
78416,12.6426,11.3184,12.4467,9.32,12.4543,63.02,11.93931628,11.3983,12.4489,12.4489
78417,12.6426,11.3184,12.4467,9.32,12.4541,61.68,11.93932407,11.3983,12.4489,12.4489
78418,12.6426,11.3184,12.4472,61.66,12.4544,34.61,11.93934538,11.3983,12.4544,12.4544
78419,12.6426,11.3184,12.4472,61.66,12.4542,8.32,11.93934538,11.3983,12.4544,12.4544
78420,12.6426,11.3184,12.4464,62.06,12.4539,27.22,11.93935575,11.3985,12.4544,12.4544
78421,12.6426,11.3184,12.4464,62.06,12.4539,27.22,11.93935575,11.3985,12.4544,12.4544
78423,12.6426,11.3184,12.4464,98.61,12.4538,3.01,11.93935575,11.3985,12.4544,12.4544
78424,12.6426,11.3184,12.45,1107.58,12.4542,13.32,11.93936041,11.3986,12.4544,12.4544
78425,12.6426,11.3184,12.4504,50.12,12.4544,24.62,11.93936402,11.3986,12.4544,12.4544
78426,12.6426,11.3184,12.4506,27.63,12.4563,361.66,11.93936523,11.3986,12.4506,12.4506
78427,12.6426,11.3184,12.4507,27.82,12.4543,3.02,11.93936543,11.3986,12.4506,12.4506
78429,12.6426,11.3184,12.45,955.47,12.4541,3.02,11.93938406,11.3992,12.45,12.45
78430,12.6426,11.3184,12.4462,50.67,12.4527,36.25,11.93949081,11.3992,12.4462,12.4462
78431,12.6426,11.3184,12.4427,39.56,12.4523,3.02,11.93949758,11.3992,12.4427,12.4427
78432,12.6426,11.3184,12.4428,11.47,12.4518,3.02,11.93950651,11.3996,12.4427,12.4427
78434,12.6426,11.3184,12.4428,11.47,12.4515,3.02,11.93950651,11.3996,12.4427,12.4427
78435,12.6426,11.3184,12.4428,11.47,12.4515,3.02,11.93950651,11.3996,12.4427,12.4427
78436,12.6426,11.3184,12.4428,11.47,12.4515,3.02,11.93950651,11.3996,12.4427,12.4427
78437,12.6426,11.3184,12.4427,11.53,12.4509,63.33,11.93951135,11.4044,12.4427,12.4427
78439,12.6426,11.3184,12.4426,25.48,12.4506,3.02,11.93951135,11.4044,12.4427,12.4427
78440,12.6426,11.3184,12.4427,88.16,12.45,3.02,11.93951154,11.4044,12.4427,12.4427
78441,12.6426,11.3184,12.4427,88.16,12.45,3.02,11.93951154,11.4044,12.4427,12.4427
78442,12.6426,11.3184,12.4428,25.25,12.4495,3.02,11.93951154,11.4044,12.4427,12.4427
78443,12.6426,11.3184,12.4428,25.25,12.4495,3.02,11.93951154,11.4044,12.4427,12.4427
78444,12.6426,11.3184,12.4428,25.25,12.4495,3.02,11.93951154,11.4044,12.4427,12.4427
78446,12.6426,11.3184,12.4428,25.25,12.4496,3.02,11.939522,11.4044,12.4427,12.4427
78447,12.6426,11.3184,12.4443,25.2,12.4502,3.02,11.939522,11.4044,12.4427,12.4427
78448,12.6426,11.3184,12.4427,77.21,12.4496,18.32,11.93952871,11.4044,12.4427,12.4427
78449,12.6426,11.3184,12.437,60.22,12.4482,3.02,11.93954463,11.4044,12.4426,12.4426
78450,12.6426,11.3184,12.4301,1.36,12.4367,18.32,11.93956707,11.4044,12.4312,12.4312
78451,12.6426,11.3184,12.4252,60.71,12.4357,3.02,11.93956999,11.4044,12.43,12.43
78453,12.6426,11.3184,12.4252,58.14,12.4353,3.02,11.93957025,11.4044,12.4252,12.4252
78454,12.6426,11.3184,12.4255,2.5,12.4353,0.52,11.93957051,11.4044,12.4353,12.4353
78455,12.6426,11.3184,12.435,62.6,12.4415,27.82,11.93963044,11.3992,12.4368,12.4368
78456,12.6426,11.3184,12.4352,27.82,12.4415,27.82,11.93963044,11.3992,12.4368,12.4368
78457,12.6426,11.3184,12.4354,3.02,12.4415,27.82,11.93963044,11.3992,12.4368,12.4368
78459,12.6426,11.3184,12.4374,3.02,12.4499,9.33,11.9396538,11.3992,12.4361,12.4361
78460,12.6426,11.3184,12.4404,63.33,12.4497,9.33,11.93965997,11.3982,12.4361,12.4361
78461,12.6426,11.3184,12.4423,56.53,12.4497,9.33,11.93966019,11.3982,12.4423,12.4423
78462,12.6426,11.3184,12.4423,54.6,12.4495,12.77,11.93966039,11.3982,12.4423,12.4423
78464,12.6426,11.3184,12.4424,27.82,12.4495,12.77,11.93966039,11.3982,12.4423,12.4423
78465,12.6426,11.3184,12.4424,55.64,12.4495,12.77,11.93966039,11.3982,12.4423,12.4423
78466,12.6426,11.3184,12.4424,55.64,12.4495,12.77,11.93966039,11.3982,12.4423,12.4423
78467,12.6426,11.3184,12.4367,62.44,12.4491,18.69,11.93966142,11.3982,12.4396,12.4396
78468,12.6426,11.3184,12.4367,62.44,12.4488,18.69,11.93966142,11.3982,12.4396,12.4396
78469,12.6426,11.3184,12.4367,82.44,12.4396,52.68,11.93966142,11.3982,12.4396,12.4396
78471,12.6426,11.3184,12.4376,30.28,12.4396,52.68,11.93967543,11.4022,12.4396,12.4396
78472,12.6426,11.3184,12.4376,30.28,12.4396,52.68,11.93967543,11.4022,12.4396,12.4396
78473,12.6426,11.3184,12.4363,25.48,12.4396,52.68,11.93967543,11.4022,12.4396,12.4396
78474,12.6426,11.3184,12.4305,61.76,12.4395,8.89,11.93967805,11.4022,12.4363,12.4363
78476,12.6426,11.3184,12.4305,61.76,12.4395,8.89,11.93967805,11.4022,12.4363,12.4363
78477,12.6426,11.3184,12.4309,62.98,12.4395,8.89,11.93967805,11.4022,12.4363,12.4363
78478,12.6426,11.3184,12.4309,62.98,12.4395,8.89,11.93967805,11.4022,12.4363,12.4363
78479,12.6426,11.3184,12.43,25.48,12.4393,18.69,11.93967805,11.4022,12.4363,12.4363
78480,12.6426,11.3184,12.43,25.48,12.4393,13.81,11.93967855,11.4022,12.4393,12.4393
78481,12.6426,11.3184,12.431,55.64,12.4392,3.02,11.93967984,11.4022,12.4393,12.4393
78483,12.6426,11.3184,12.4331,61.36,12.4395,3.02,11.93967984,11.4022,12.4393,12.4393
78484,12.6426,11.3184,12.4333,61.39,12.4393,151.5,11.93967984,11.4022,12.4393,12.4393
78485,12.6426,11.3184,12.4332,25.8,12.4387,3.02,11.93968004,11.4022,12.4332,12.4332
78486,12.6426,11.3184,12.43,25.48,12.4384,3.02,11.93968855,11.4022,12.4301,12.4301
78487,12.6426,11.3184,12.43,25.48,12.4384,3.02,11.93968855,11.4022,12.4301,12.4301
78489,12.6426,11.3184,12.43,25.48,12.4376,3.02,11.93968871,11.395,12.4301,12.4301
78490,12.6426,11.3184,12.4265,59.0,12.4371,3.02,11.93969129,11.395,12.43,12.43
78491,12.6426,11.3184,12.4265,59.0,12.4364,3.02,11.93969129,11.395,12.43,12.43
78492,12.6426,11.3184,12.4265,59.0,12.4362,2.05,11.93970147,11.3949,12.43,12.43
78494,12.6426,11.3184,12.4265,59.0,12.4359,3.02,11.93970147,11.3949,12.43,12.43
78495,12.6426,11.3184,12.4265,59.0,12.4359,3.02,11.93970147,11.3949,12.43,12.43
78496,12.6426,11.3184,12.4265,59.0,12.4354,3.02,11.93970147,11.3949,12.43,12.43
78497,12.6426,11.3184,12.4265,59.0,12.4349,3.02,11.93970147,11.3949,12.43,12.43
78498,12.6426,11.3184,12.4241,59.54,12.4347,3.02,11.93970247,11.3949,12.4265,12.4265
78500,12.6426,11.3184,12.4243,63.66,12.4347,3.02,11.93970247,11.3949,12.4265,12.4265
78501,12.6426,11.3184,12.4435,59.37,12.4539,3.02,11.93988781,11.3985,12.4433,12.4433
78502,12.6426,11.3184,12.4517,58.65,12.4565,130.58,11.9399227,11.3986,12.4517,12.4517
78503,12.6426,11.3184,12.4517,58.65,12.4654,3.02,11.93994611,11.4011,12.4565,12.4565
78505,12.6426,11.3184,12.4515,20.62,12.4644,3.02,11.93996792,11.4011,12.4512,12.4512
78506,12.6426,11.3184,12.4565,28.88,12.4644,3.02,11.93996792,11.4011,12.4512,12.4512
78507,12.6426,11.3184,12.4565,28.88,12.4644,3.02,11.93996792,11.4011,12.4512,12.4512
78509,12.6426,11.3184,12.4552,25.48,12.4644,3.02,11.93996792,11.4011,12.4512,12.4512
78510,12.6426,11.3184,12.4552,23.88,12.464,64.21,11.93996809,11.4011,12.4552,12.4552
78511,12.6426,11.3184,12.4502,4617.57,12.4605,32.64,11.93997302,11.4011,12.4502,12.4502
78512,12.6426,11.3184,12.4502,4609.9,12.4598,63.46,11.93997302,11.4011,12.4502,12.4502
78514,12.6426,11.3184,12.4503,20.0,12.4542,32.64,11.93997302,11.4011,12.4502,12.4502
78515,12.6426,11.3184,12.4503,69.76,12.4541,2.15,11.93998115,11.4011,12.4503,12.4503
78516,12.6426,11.3184,12.4503,69.76,12.4541,2.15,11.93998115,11.4011,12.4503,12.4503
78517,12.6426,11.3184,12.4502,4522.16,12.4541,2.15,11.93999777,11.4011,12.4502,12.4502
78519,12.6426,11.3184,12.4502,4451.5,12.4541,2.15,11.94000523,11.4011,12.4502,12.4502
78520,12.6426,11.3184,12.4503,47.34,12.4578,3.02,11.94003908,11.4013,12.4579,12.4579
78521,12.6426,11.3184,12.4504,88.08,12.4578,3.02,11.94006604,11.4017,12.4579,12.4579
78522,12.6426,11.3184,12.4509,5.77,12.4614,3.02,11.94006926,11.4039,12.4579,12.4579
78524,12.6426,11.3184,12.4509,5.77,12.4577,3.02,11.94006948,11.4039,12.4578,12.4578
78525,12.6426,11.3184,12.4515,5.92,12.4577,3.02,11.94007089,11.4039,12.4578,12.4578
78526,12.6426,11.3184,12.4515,5.92,12.4576,25.04,11.94007255,11.4039,12.4576,12.4576
78527,12.6426,11.3184,12.4522,3.1,12.4578,2.0,11.94007255,11.4039,12.4576,12.4576
78528,12.6426,11.3184,12.4532,10.1,12.4578,2.0,11.94007255,11.4039,12.4576,12.4576
78529,12.6426,11.3184,12.4532,10.1,12.4578,2.0,11.94007255,11.4039,12.4576,12.4576
78531,12.6426,11.3184,12.4537,27.82,12.4578,2.0,11.94007396,11.404,12.4576,12.4576
78532,12.6426,11.3184,12.4538,10.1,12.4578,2.0,11.94007396,11.404,12.4576,12.4576
78533,12.6426,11.3184,12.4426,25.48,12.4498,164.51,11.94060927,11.4044,12.4438,12.4438
78534,12.6426,11.3184,12.4428,43.18,12.4477,3.51,11.94063115,11.4066,12.4427,12.4427
78535,12.6426,11.3184,12.4428,43.18,12.4477,3.51,11.94063115,11.4066,12.4427,12.4427
78537,12.6426,11.3184,12.4428,43.18,12.4475,3.51,11.94063115,11.4066,12.4427,12.4427
78538,12.6426,11.3184,12.4426,25.48,12.4473,3.51,11.94063145,11.4079,12.4427,12.4427
78539,12.6426,11.3184,12.4389,37.94,12.4472,94.26,11.94063771,11.4079,12.4389,12.4389
78540,12.6426,11.3184,12.4389,37.94,12.4467,3.51,11.94063771,11.4079,12.4389,12.4389
78541,12.6426,11.3184,12.4389,37.94,12.4467,3.51,11.94063771,11.4079,12.4389,12.4389
78542,12.6426,11.3184,12.4389,37.94,12.4477,59.15,11.94066713,11.4151,12.4389,12.4389
78544,12.6426,11.3184,12.439,2.01,12.4473,3.51,11.94066848,11.4151,12.4389,12.4389
78545,12.6426,11.3184,12.4413,62.38,12.4532,1.0,11.94072841,11.4133,12.4529,12.4529
78546,12.6426,11.3184,12.4441,59.45,12.4532,1.0,11.94072841,11.4133,12.4529,12.4529
78547,12.6426,11.3184,12.4459,3.2,12.4532,1.0,11.94072841,11.4133,12.4529,12.4529
78548,12.6426,11.3184,12.4471,60.51,12.4531,3.2,11.94072875,11.4133,12.4472,12.4472
78549,12.6426,11.3184,12.4428,5.09,12.4526,3.2,11.9407478,11.4133,12.446,12.446
78551,12.6426,11.3184,12.4429,27.54,12.4522,3.2,11.9407478,11.4133,12.446,12.446
78552,12.6426,11.3184,12.4432,4.97,12.4517,3.2,11.9407478,11.4133,12.446,12.446
78553,12.6426,11.3184,12.4432,4.97,12.4512,59.93,11.9407478,11.4133,12.446,12.446
78554,12.6426,11.3184,12.4426,10.45,12.4495,60.26,11.94074987,11.4133,12.4426,12.4426
78555,12.6426,11.3184,12.443,3.02,12.4497,24.37,11.94075086,11.4131,12.4497,12.4497
78557,12.6426,11.3184,12.4427,3.02,12.4496,58.92,11.94075152,11.4131,12.4497,12.4497
78558,12.6426,11.3184,12.443,3.02,12.4506,58.74,11.94075187,11.4131,12.4506,12.4506
78559,12.6426,11.3184,12.443,3.02,12.4506,36.31,11.94075424,11.4131,12.4506,12.4506
78560,12.6426,11.3184,12.445,3.02,12.4559,21.18,11.94076546,11.4131,12.4558,12.4558
78561,12.6426,11.3184,12.4469,36.69,12.4576,3.02,11.94077474,11.4128,12.4457,12.4457
78562,12.6426,11.3184,12.4513,35.62,12.4577,3.02,11.94077487,11.4128,12.4469,12.4469
78564,12.6426,11.3184,12.4486,35.62,12.4577,3.02,11.94077487,11.4128,12.4469,12.4469
78565,12.6426,11.3184,12.4486,35.62,12.4577,3.02,11.94077487,11.4128,12.4469,12.4469
78566,12.6426,11.3184,12.4494,35.62,12.4577,3.02,11.94077487,11.4128,12.4469,12.4469
78567,12.6426,11.3184,12.4494,3.5,12.4576,17.62,11.94077825,11.4128,12.4494,12.4494
78568,12.6426,11.3184,12.4494,3.5,12.4577,3.02,11.94077825,11.4128,12.4494,12.4494
78569,12.6426,11.3184,12.4494,3.5,12.4577,3.02,11.94077825,11.4128,12.4494,12.4494
78571,12.6426,11.3184,12.4498,8.37,12.4577,3.02,11.94077825,11.4128,12.4494,12.4494
78572,12.6426,11.3184,12.4498,8.37,12.4577,3.02,11.94077825,11.4128,12.4494,12.4494
78573,12.6426,11.3184,12.4505,8.44,12.4577,3.02,11.94077981,11.4072,12.4494,12.4494
78574,12.6426,11.3184,12.4505,8.44,12.4577,3.02,11.94077981,11.4072,12.4494,12.4494
78575,12.6426,11.3184,12.4505,8.44,12.4577,3.02,11.94077981,11.4072,12.4494,12.4494
78577,12.6426,11.3184,12.4505,8.44,12.4577,3.02,11.94077981,11.4072,12.4494,12.4494
78578,12.6426,11.3184,12.4502,29.19,12.4574,3.02,11.94090796,11.401,12.4494,12.4494
78579,12.6426,11.3184,12.4502,29.19,12.4574,3.02,11.94090796,11.401,12.4494,12.4494
78580,12.6426,11.3184,12.4492,8.7,12.4571,3.02,11.94094126,11.4033,12.4494,12.4494
78582,12.6426,11.3184,12.4492,8.7,12.4543,3.02,11.94094126,11.4033,12.4494,12.4494
78583,12.6426,11.3184,12.4492,8.7,12.4569,3.02,11.94094126,11.4033,12.4494,12.4494
78584,12.6426,11.3184,12.449,81.66,12.4534,15.64,11.94094286,11.4033,12.449,12.449
78585,12.6426,11.3184,12.449,81.66,12.4562,3.02,11.94094286,11.4033,12.449,12.449
78587,12.6426,11.3184,12.449,81.66,12.456,3.02,11.94094286,11.4033,12.449,12.449
78588,12.6426,11.3184,12.4492,3.02,12.4563,27.82,11.94095105,11.4033,12.4562,12.4562
78589,12.6426,11.3184,12.449,36.51,12.4493,29.59,11.940961,11.4033,12.449,12.449
78590,12.6426,11.3184,12.449,36.51,12.4547,3.02,11.94096128,11.4033,12.4493,12.4493
78591,12.6426,11.3184,12.449,10.38,12.4546,30.84,11.94096403,11.4033,12.449,12.449
78592,12.6426,11.3184,12.439,83.46,12.4457,3.02,11.94100711,11.4033,12.448,12.448
78594,12.6426,11.3184,12.439,83.46,12.4457,3.02,11.94100711,11.4033,12.448,12.448
78595,12.6426,11.3184,12.439,83.46,12.4457,3.02,11.94100711,11.4033,12.448,12.448
